ENSG00000251562,ENSG00000167996,ENSG00000087086,ENSG00000198804,target_type
5.294448,5.908909,3.4807234,4.9145737,inflammatory macrophage
4.479856,6.175287,4.8306417,5.0416737,inflammatory macrophage
5.1336513,6.0528145,5.0016155,4.985808,inflammatory macrophage
5.331457,6.2656355,3.9595697,4.6939473,inflammatory macrophage
5.4800735,5.8734446,5.020315,4.9445553,inflammatory macrophage
5.1605325,6.054415,5.2338123,5.1893563,inflammatory macrophage
5.165445,5.7911158,5.264984,4.8889956,inflammatory macrophage
5.2923627,5.841569,5.2923627,5.1918015,inflammatory macrophage
4.9261746,6.1724577,4.5376086,5.0907335,inflammatory macrophage
5.1416063,6.327948,4.9055023,4.8036485,alternatively activated macrophage
5.8262486,6.197571,5.596489,4.817361,alternatively activated macrophage
5.0653844,6.018451,3.2863522,4.966951,conventional dendritic cell
5.628615,6.3773503,4.122373,5.5164247,conventional dendritic cell
4.624008,6.9091835,4.624008,4.0769405,alternatively activated macrophage
5.059308,5.8313394,4.7599554,4.9003243,inflammatory macrophage
5.176262,6.4660745,2.5168512,4.846705,myeloid dendritic cell
5.6487203,5.8528624,4.769115,4.4378433,inflammatory macrophage
5.007215,5.9076815,4.671957,5.124254,inflammatory macrophage
5.0546665,6.517828,4.321962,4.9090695,macrophage
5.400143,6.1565814,4.2541533,4.826924,inflammatory macrophage
5.6807303,5.5760937,4.6688895,5.012416,inflammatory macrophage
5.843263,5.2765017,5.1011353,4.629104,inflammatory macrophage
5.503709,6.2059937,5.146215,5.0591497,inflammatory macrophage
4.192026,6.7998137,4.8040643,4.0935326,alternatively activated macrophage
5.3487964,5.8192587,5.004331,4.9979844,conventional dendritic cell
5.032129,5.660226,4.5969152,4.814672,conventional dendritic cell
4.746352,6.243653,5.0624347,5.1489186,alternatively activated macrophage
5.2137856,6.1165576,4.344464,5.1226406,inflammatory macrophage
5.043172,6.869028,5.4357195,5.027017,alternatively activated macrophage
5.4655366,6.3555164,5.3842187,4.8515053,alternatively activated macrophage
5.3395467,5.8077497,4.339206,4.9480906,classical monocyte
5.7778077,5.82746,4.35342,4.9665046,inflammatory macrophage
4.7252097,6.1290336,3.9868271,5.260504,inflammatory macrophage
5.8146296,6.0339704,5.0754375,4.421266,inflammatory macrophage
5.0457325,5.7563314,4.7259736,4.7094555,inflammatory macrophage
4.95894,5.9477615,4.053125,5.130843,inflammatory macrophage
4.686255,6.4932547,5.0963163,5.3273787,alternatively activated macrophage
5.109466,6.3230805,4.959626,4.4223404,alternatively activated macrophage
5.3463306,6.03478,5.0478926,4.4884367,conventional dendritic cell
5.1733174,6.0013056,5.3077755,5.062758,inflammatory macrophage
5.2030535,5.465363,3.8885033,4.9189525,conventional dendritic cell
5.3200293,5.771441,4.839639,4.926885,inflammatory macrophage
5.175453,5.90056,4.2588177,4.6244535,inflammatory macrophage
6.0052648,6.0261207,4.925456,4.7569003,inflammatory macrophage
4.935412,5.4919424,5.0342603,4.657771,inflammatory macrophage
5.475475,6.144377,4.4639173,4.856556,inflammatory macrophage
5.495386,6.1143723,5.0726743,4.834545,inflammatory macrophage
5.341124,5.7345533,5.0127554,4.848869,conventional dendritic cell
5.2235436,5.0951815,3.5665927,5.0261245,myeloid cell
5.592582,5.46118,5.2165284,4.8691235,alternatively activated macrophage
4.6289535,6.1455035,3.4788322,4.933233,conventional dendritic cell
5.698427,3.6421735,2.9748845,3.6421735,myeloid dendritic cell
5.1909676,6.2634315,4.882835,4.3869715,alternatively activated macrophage
4.2815366,6.018244,3.221289,4.7775507,conventional dendritic cell
5.783092,5.4054785,4.9804273,5.0690713,classical monocyte
5.767208,5.86526,5.4191947,4.81246,inflammatory macrophage
5.462521,5.5695477,5.3236046,4.686607,inflammatory macrophage
4.957993,6.2351274,5.032149,4.4720664,classical monocyte
5.961043,5.438746,5.1743646,4.9399633,classical monocyte
5.023913,5.684664,3.4121995,4.835743,conventional dendritic cell
5.361762,5.6129403,4.394106,4.4361506,inflammatory macrophage
5.5525303,6.018241,4.5476923,4.6532307,inflammatory macrophage
4.696497,5.760521,4.3692155,4.5298333,inflammatory macrophage
5.6748333,6.259038,4.2030015,4.6873975,inflammatory macrophage
5.577337,6.200163,4.813517,4.923209,conventional dendritic cell
4.9528008,6.290633,5.8368425,4.04705,alternatively activated macrophage
5.21817,6.034086,5.0582995,4.4326057,inflammatory macrophage
4.888599,6.786867,5.426254,4.4651637,alternatively activated macrophage
4.7301717,6.364878,2.6541944,5.204146,myeloid dendritic cell
6.4630294,0.0,6.82546,2.662588,macrophage
5.5136065,5.722669,3.4274855,4.7970924,conventional dendritic cell
5.471115,5.580448,4.155407,4.5692816,conventional dendritic cell
5.1188765,5.410233,4.4587717,5.0172415,inflammatory macrophage
5.399577,5.6376333,5.4853816,4.8466463,classical monocyte
5.4185886,6.0138583,4.8622923,4.974792,inflammatory macrophage
5.5774164,5.883251,4.9569006,5.0997458,inflammatory macrophage
4.638161,6.570977,4.947937,4.496548,mast cell
5.5979548,5.8242593,5.2891464,4.94294,inflammatory macrophage
5.2113476,5.799461,5.6982484,4.8704443,inflammatory macrophage
5.9207807,5.7415648,4.167427,4.622218,conventional dendritic cell
5.0016823,6.18431,3.6768272,4.892263,inflammatory macrophage
5.371966,6.618003,5.649549,4.659581,macrophage
5.5866427,5.3363986,4.854505,4.681635,inflammatory macrophage
5.661411,5.448664,5.276633,5.331419,macrophage
2.8101246,6.52609,3.1737773,4.907222,myeloid dendritic cell
4.9904356,6.3645597,3.5234592,5.192412,conventional dendritic cell
4.87369,6.5829983,4.899809,4.684938,inflammatory macrophage
5.4287796,4.8947525,4.587316,4.849638,classical monocyte
5.49074,5.4591246,4.4126143,4.776602,inflammatory macrophage
5.094838,5.2013135,3.735212,5.3184843,conventional dendritic cell
4.344085,6.6349163,3.48663,3.2711082,alternatively activated macrophage
5.9366393,5.2622004,4.941703,4.5485196,inflammatory macrophage
5.413012,5.8795257,5.0907865,4.8840537,inflammatory macrophage
5.6082735,6.2193575,5.4787297,5.228607,macrophage
5.5322094,5.8551173,4.939445,4.5237174,inflammatory macrophage
5.921932,6.472863,5.811022,5.060613,alternatively activated macrophage
5.0165043,5.047075,5.1873074,5.076739,alternatively activated macrophage
5.497992,5.569,5.6180434,4.59753,classical monocyte
5.1636243,6.0452967,4.311194,4.93781,classical monocyte
5.068901,6.262945,4.8609076,4.898718,inflammatory macrophage
5.0756674,6.1917543,5.0150247,4.790066,inflammatory macrophage
5.330079,6.0208015,4.953277,4.4892187,inflammatory macrophage
5.507667,5.8077173,5.6099257,4.8536882,classical monocyte
5.6482525,5.7577524,4.6539187,4.737233,conventional dendritic cell
4.619791,7.0219555,2.5510323,4.8053184,myeloid dendritic cell
5.0122285,5.858505,3.9074318,5.044175,conventional dendritic cell
5.4779525,6.7710567,5.511715,4.069612,alternatively activated macrophage
5.8174396,6.7705364,5.241032,4.9640193,classical monocyte
5.0190196,6.9376063,4.857667,4.5529747,alternatively activated macrophage
5.1575456,5.7718387,5.624034,4.8860598,classical monocyte
5.551936,6.3283424,5.8336997,4.410883,alternatively activated macrophage
5.4298797,5.95973,4.624414,4.6373587,classical monocyte
5.7435436,6.2093706,5.7553406,5.076977,alternatively activated macrophage
5.68704,5.9163074,3.604796,4.8812804,conventional dendritic cell
5.224674,6.4090433,5.5786133,4.431489,alternatively activated macrophage
5.494361,6.1775417,5.478512,4.671462,classical monocyte
5.4575906,6.4010115,5.3165884,4.7109385,alternatively activated macrophage
5.8695154,6.077817,5.157214,4.646524,classical monocyte
5.5094585,5.84594,4.913448,4.3519325,inflammatory macrophage
5.3029366,6.5884547,4.4561324,5.0128155,inflammatory macrophage
5.7658496,6.2644444,4.8600435,4.239389,conventional dendritic cell
5.5419025,6.554132,4.3805027,3.699797,alternatively activated macrophage
5.04652,5.575122,5.224223,4.7853775,inflammatory macrophage
6.094201,5.8307314,5.6443515,4.771968,classical monocyte
5.6551137,5.880932,5.2300963,4.859004,inflammatory macrophage
5.223347,6.3361177,5.3590717,4.716108,inflammatory macrophage
5.812345,6.331845,5.2331066,5.0452056,classical monocyte
5.2290063,6.088129,4.7862725,3.9721825,classical monocyte
5.1801057,6.620534,5.688678,4.831074,alternatively activated macrophage
5.4222474,5.7140026,4.6913304,4.760669,inflammatory macrophage
4.979183,5.389488,4.3811293,4.728813,classical monocyte
5.415679,5.6911955,5.1551347,4.7651005,inflammatory macrophage
5.294404,5.925474,5.3436418,4.688846,inflammatory macrophage
5.2215667,6.3071566,5.4006486,4.4911056,inflammatory macrophage
5.6174517,5.810966,4.482763,4.763909,classical monocyte
5.3892746,5.9919043,3.8576915,4.9173055,myeloid dendritic cell
4.1152205,6.3227234,4.021541,4.6548676,conventional dendritic cell
4.8952723,5.9253335,3.3033543,5.1718326,conventional dendritic cell
5.5353174,6.182034,5.2053614,4.5893784,inflammatory macrophage
4.237983,5.8468223,4.1012945,5.011823,myeloid dendritic cell
5.1752634,5.9628587,4.119625,4.9474096,myeloid cell
4.5100684,5.1021156,3.5687556,4.93368,conventional dendritic cell
5.429335,5.7258377,5.0932894,4.628811,inflammatory macrophage
5.8968754,5.2126307,5.6603937,5.074605,classical monocyte
5.1004934,6.1190004,4.0326138,4.659404,myeloid cell
5.3355765,6.3035283,4.1895843,4.97617,inflammatory macrophage
5.3433805,5.5557456,5.720567,5.1400127,inflammatory macrophage
4.8993793,5.968975,5.052465,4.4243813,alternatively activated macrophage
5.0574365,6.2633643,4.1506433,4.7782493,inflammatory macrophage
4.9408484,6.0590177,5.267349,4.7376776,alternatively activated macrophage
3.7859364,5.9922547,2.2914119,4.99727,myeloid cell
5.6046944,5.5621133,5.0215087,5.093543,inflammatory macrophage
5.527329,6.6890836,4.4366384,4.336123,alternatively activated macrophage
5.796514,6.0281363,4.936901,5.169341,classical monocyte
5.6848803,5.5591855,4.72668,4.524769,inflammatory macrophage
4.7109876,6.230421,4.5100684,4.534493,inflammatory macrophage
5.6749725,5.2284565,5.212916,4.7031097,classical monocyte
5.840526,5.802779,4.602638,4.513633,classical monocyte
5.270108,5.4778934,3.2707481,5.1573963,conventional dendritic cell
5.2802014,6.104012,4.4023824,4.1917205,conventional dendritic cell
5.380026,5.9330583,4.600725,4.658992,inflammatory macrophage
5.491019,6.231258,4.0124006,4.444678,conventional dendritic cell
5.4517174,6.159377,5.175457,4.9646983,macrophage
5.278392,6.2601104,4.573972,4.745351,inflammatory macrophage
5.043505,5.9891887,3.035648,5.409243,myeloid dendritic cell
4.701722,5.714474,4.967848,4.821318,inflammatory macrophage
5.907863,5.5194407,5.0641823,4.3144445,classical monocyte
5.4885874,6.2496347,4.848227,4.5976453,inflammatory macrophage
5.2895103,5.6520677,5.9092226,5.0479503,inflammatory macrophage
4.7989693,6.8849554,5.46561,4.75389,alternatively activated macrophage
5.7780337,6.3980556,4.704113,4.872596,inflammatory macrophage
6.511018,5.3563304,5.537865,4.8112063,classical monocyte
5.4143686,6.7170625,5.3062453,4.6960793,alternatively activated macrophage
5.558223,5.2706184,5.037848,4.5434027,inflammatory macrophage
4.4979467,3.272633,3.272633,3.272633,plasmacytoid dendritic cell
4.2200828,6.63434,5.2712984,4.725012,alternatively activated macrophage
5.893684,6.2524066,4.80057,4.5282264,classical monocyte
5.789074,5.9088717,5.8203955,4.511849,alternatively activated macrophage
5.121588,5.9911222,3.912031,4.7839937,conventional dendritic cell
5.554677,6.228378,4.118114,4.686332,inflammatory macrophage
4.4782243,4.644086,4.23425,5.0003204,macrophage
6.0468626,6.249593,6.0134206,3.1853178,alternatively activated macrophage
5.550768,5.8431277,4.065763,4.988402,classical monocyte
4.2460256,5.9893446,3.5793233,5.0559306,conventional dendritic cell
4.244012,6.401951,4.7373495,4.1207604,alternatively activated macrophage
6.0921474,5.702577,4.486779,4.3548546,classical monocyte
5.554196,5.877128,5.066022,4.5593925,inflammatory macrophage
5.5508156,5.456456,3.4476345,4.9318895,conventional dendritic cell
5.610076,6.1011276,5.8464885,4.618517,alternatively activated macrophage
5.43539,5.5117607,4.947644,4.6564474,inflammatory macrophage
5.359153,5.917854,4.920785,4.793402,inflammatory macrophage
5.9007845,5.8054957,4.910163,4.956657,classical monocyte
5.6124854,5.2530584,5.063104,4.618972,inflammatory macrophage
5.6039987,5.0653,4.7561674,4.914528,inflammatory macrophage
4.989225,6.0269523,4.7530947,4.676232,inflammatory macrophage
5.055111,6.0892,4.519105,4.9637065,inflammatory macrophage
5.49657,5.833759,4.9312,4.59296,inflammatory macrophage
4.8395133,5.5799947,3.8691256,4.5938997,conventional dendritic cell
4.922513,5.9530497,4.8266244,5.0219026,inflammatory macrophage
5.42628,5.628811,5.650495,4.5968876,classical monocyte
5.2143674,4.4544373,4.392667,4.540479,conventional dendritic cell
4.859238,6.0725164,3.5941231,4.2734327,conventional dendritic cell
5.1669064,6.4385405,4.588264,4.6286793,inflammatory macrophage
5.7074795,5.2724814,3.2465107,4.945619,conventional dendritic cell
5.653938,5.674793,5.6923285,4.424708,inflammatory macrophage
5.7570415,5.987686,5.1124907,4.8613095,inflammatory macrophage
5.476723,6.2859755,4.7819343,4.8163342,inflammatory macrophage
5.234118,5.927176,5.1195726,4.56155,inflammatory macrophage
5.633187,5.655088,5.7180524,4.965434,alternatively activated macrophage
5.0659432,5.8326583,4.610744,4.834405,conventional dendritic cell
4.979448,6.535235,5.389103,4.7867646,alternatively activated macrophage
5.494359,5.5305796,4.347493,4.347493,conventional dendritic cell
5.082996,5.8216796,4.576296,5.059795,inflammatory macrophage
5.241078,6.168597,5.481105,4.820054,alternatively activated macrophage
4.8298726,6.281479,5.5372944,4.7924395,alternatively activated macrophage
4.411146,5.8543077,4.7724004,4.9450707,inflammatory macrophage
5.517485,5.6946173,3.850372,4.635903,classical monocyte
5.675958,5.8638167,5.3536158,4.8438306,inflammatory macrophage
4.899732,5.236192,4.92171,4.7306633,myeloid cell
5.6982436,6.318182,4.762044,4.8647437,inflammatory macrophage
5.267087,5.8348575,5.279146,4.956602,alternatively activated macrophage
5.8112836,6.0684323,5.1570187,4.8256574,classical monocyte
5.7817583,6.1167097,5.148011,4.711266,non-classical monocyte
5.529263,5.800424,4.600742,4.737595,inflammatory macrophage
4.8227787,6.1473956,4.667977,5.129188,inflammatory macrophage
4.405041,6.6511664,0.0,4.6034884,conventional dendritic cell
4.675028,6.271175,4.2742147,4.160842,classical monocyte
5.037062,5.5576615,3.5015953,4.5709467,conventional dendritic cell
3.0488865,5.7489433,3.4834807,1.9081383,conventional dendritic cell
5.3200603,5.889271,4.775413,4.9078894,inflammatory macrophage
4.9159408,7.067983,4.9860587,4.730237,alternatively activated macrophage
5.3373694,6.590954,3.296782,4.6782417,myeloid dendritic cell
5.3949823,5.7726817,4.858742,4.351162,conventional dendritic cell
5.61188,5.8010902,5.3380485,4.356097,classical monocyte
6.106567,6.518059,5.8331013,4.0624537,inflammatory macrophage
5.8676043,5.8768373,5.191062,4.943936,inflammatory macrophage
5.2447376,6.096118,5.5633965,4.683425,inflammatory macrophage
5.2969027,6.2006345,4.83722,4.713114,inflammatory macrophage
5.5125456,6.023489,5.3481903,4.4884434,inflammatory macrophage
5.368974,6.161346,3.70565,5.063733,conventional dendritic cell
4.361816,4.5420094,5.3094473,4.827025,alternatively activated macrophage
5.2315135,5.612549,3.3750234,4.7073994,conventional dendritic cell
5.5172563,6.0104856,3.6467094,4.5022607,conventional dendritic cell
5.3298116,6.4156346,4.8143067,4.552789,inflammatory macrophage
5.117599,6.216606,5.0909147,5.0136347,inflammatory macrophage
5.6543517,6.0739746,5.311858,4.6192985,conventional dendritic cell
5.076238,6.2246366,3.8463485,4.447446,conventional dendritic cell
4.909187,6.4167104,5.1634526,4.223391,alternatively activated macrophage
4.4252887,6.9035335,3.8874133,4.8091993,alternatively activated macrophage
4.5596952,6.242311,3.1681335,4.8168116,conventional dendritic cell
5.1813564,5.6740174,3.9245865,4.7688313,myeloid cell
5.1404243,6.0755706,4.663662,4.742979,conventional dendritic cell
5.383316,5.3989925,4.7508183,4.8807845,inflammatory macrophage
6.542378,5.431893,4.9190283,4.9674706,classical monocyte
5.503084,6.014709,4.9704475,5.0208764,inflammatory macrophage
5.293923,5.9932675,4.6565785,4.7409606,inflammatory macrophage
5.3564153,6.6079617,5.317986,5.175037,alternatively activated macrophage
5.1058106,5.737997,3.7375374,4.8921533,inflammatory macrophage
5.4437966,5.6558895,4.5367603,4.7493467,inflammatory macrophage
5.515937,6.199055,5.6288347,4.880867,alternatively activated macrophage
5.0769677,5.52617,4.932234,4.957858,inflammatory macrophage
5.7721157,6.4283147,4.830417,5.067133,inflammatory macrophage
5.591244,6.0972314,5.1792865,4.5041943,classical monocyte
5.1895814,5.4171557,5.138289,4.808818,inflammatory macrophage
5.4994884,6.0287633,5.1533523,4.3215933,classical monocyte
5.320014,5.9550242,5.287987,5.0173407,inflammatory macrophage
5.506023,6.02791,5.308463,4.929391,inflammatory macrophage
5.609594,5.871895,4.4005985,4.7671676,inflammatory macrophage
5.0884333,5.7814546,3.1788607,4.686047,conventional dendritic cell
5.814709,6.361348,4.9728007,4.932267,inflammatory macrophage
5.4314923,5.6687207,4.9985585,5.0365267,classical monocyte
4.2843637,3.6049047,4.001265,4.2843637,plasmacytoid dendritic cell
5.6655707,5.5477057,3.3856592,4.7965765,conventional dendritic cell
5.175321,5.7826843,4.755874,4.9721904,classical monocyte
5.467471,6.3501883,4.9110165,4.7266207,inflammatory macrophage
5.2852635,6.1942544,4.871714,5.4048343,classical monocyte
4.766712,6.451423,4.402762,5.0897684,conventional dendritic cell
5.2657013,6.802079,5.605954,3.9304261,alternatively activated macrophage
5.7632275,6.2066755,4.7904406,4.4595304,inflammatory macrophage
5.0276403,5.6826425,5.182628,5.087879,inflammatory macrophage
5.367216,5.685227,4.975405,5.0280414,inflammatory macrophage
5.787458,5.7600365,5.3239098,4.8929157,classical monocyte
5.2429156,5.3171043,3.5894885,5.0210924,conventional dendritic cell
5.6836305,5.9477515,5.579172,5.096675,classical monocyte
4.2300415,6.552186,4.0285487,4.5675697,conventional dendritic cell
5.41307,6.473042,4.4859424,3.7126544,inflammatory macrophage
5.234306,6.6500726,4.4522247,3.7706628,mast cell
6.0507517,5.914338,5.608283,4.1188793,classical monocyte
5.906478,5.7542057,6.136756,4.2843056,macrophage
5.3298163,6.3353977,4.6573496,4.4087434,alternatively activated macrophage
4.74354,6.4660373,5.042746,3.9434354,macrophage
5.1777577,6.6258917,4.8601823,3.981966,inflammatory macrophage
5.5140104,5.179149,6.3619947,4.3276544,inflammatory macrophage
5.471806,6.0345206,4.7046466,4.2192507,inflammatory macrophage
4.9826674,6.9698577,4.217444,3.8670647,inflammatory macrophage
5.2344465,3.6858811,5.002233,2.1720264,mast cell
5.501593,4.7777166,5.4441695,3.7631311,inflammatory macrophage
5.5010157,5.670875,4.5844646,4.3518558,inflammatory macrophage
5.5056033,6.327153,5.21496,3.8533118,inflammatory macrophage
4.321099,6.05022,4.3929257,3.8845642,inflammatory macrophage
5.153235,6.2395635,4.9294477,3.6894538,inflammatory macrophage
3.77537,2.7215943,4.276982,0.0,myeloid cell
4.970766,6.046352,5.964184,4.4463353,alternatively activated macrophage
6.3924704,6.0254893,4.5298333,0.0,neutrophil
5.4213834,6.0084205,5.3357673,4.2167854,alternatively activated macrophage
3.257982,7.200519,2.9979973,3.7250035,myeloid dendritic cell
5.228671,6.5511217,4.607616,3.9661312,alternatively activated macrophage
4.5954237,4.122045,3.5441515,3.7395551,conventional dendritic cell
5.6972938,6.3065224,4.7809505,3.6989753,inflammatory macrophage
5.820653,5.9538136,5.3804665,3.4618154,alternatively activated macrophage
5.857413,4.8839464,6.7441463,4.1028743,macrophage
5.1529317,6.2881346,4.8100433,3.80501,inflammatory macrophage
5.894253,5.9547153,5.217575,4.2854476,inflammatory macrophage
5.6299253,6.285302,4.669563,3.6657014,inflammatory macrophage
5.5191875,6.4075446,5.602635,4.6040745,alternatively activated macrophage
5.3121376,6.1827893,5.583999,4.3004885,inflammatory macrophage
4.3215365,6.7155066,2.3472624,4.4865456,myeloid dendritic cell
5.9718156,5.9193096,5.6414595,3.1948352,inflammatory macrophage
5.5108013,6.3454413,4.126366,4.4404078,conventional dendritic cell
5.732691,6.2571173,5.0649405,4.7986174,non-classical monocyte
5.5889907,6.894082,5.5006094,4.543418,inflammatory macrophage
5.8614426,4.881859,4.853505,4.338284,classical monocyte
5.3305798,5.889876,5.5403805,3.8433046,inflammatory macrophage
5.5831227,5.933406,4.5910206,4.208048,conventional dendritic cell
5.754049,5.8765807,5.2063246,3.9929986,alternatively activated macrophage
5.293577,6.237878,5.5330377,4.4146624,alternatively activated macrophage
5.44991,4.333355,5.0498757,3.6331663,inflammatory macrophage
5.5574956,6.078514,5.725316,3.813348,inflammatory macrophage
5.369738,6.2793097,5.222842,3.412665,inflammatory macrophage
5.334188,6.2745705,5.169844,3.7085533,inflammatory macrophage
5.18601,5.472292,5.200964,3.5061243,inflammatory macrophage
3.3802752,6.7098403,4.829573,4.22537,conventional dendritic cell
4.946944,6.1726317,4.821606,4.3714967,alternatively activated macrophage
5.2039323,5.7212815,4.2849517,4.037565,inflammatory macrophage
5.3039303,6.105689,3.628924,4.1234365,conventional dendritic cell
5.2086787,5.982867,5.6492896,4.0140057,macrophage
5.5207057,6.4889946,4.791064,3.9271529,inflammatory macrophage
5.602755,6.6809096,5.6462727,3.5828989,inflammatory macrophage
5.532476,5.282291,5.213064,4.1770973,classical monocyte
5.180305,6.2413225,5.31391,3.7345798,inflammatory macrophage
4.517118,6.6520104,3.700803,4.2903576,inflammatory macrophage
5.53294,6.345242,5.5601077,3.783015,inflammatory macrophage
5.7288885,5.1596065,5.983049,4.742745,alternatively activated macrophage
4.8647256,6.189449,4.300097,4.1355066,alternatively activated macrophage
5.05123,6.281629,4.0992565,3.943047,inflammatory macrophage
5.8653,6.119276,5.2359295,3.1997476,inflammatory macrophage
5.3504972,6.549389,4.8466907,3.4930527,inflammatory macrophage
5.456081,6.3895755,4.6144605,3.7129219,inflammatory macrophage
5.150092,6.6914434,4.7379446,3.7029004,inflammatory macrophage
5.247598,5.690548,5.185804,4.0792274,inflammatory macrophage
5.1222763,6.490504,4.5913444,4.4080043,inflammatory macrophage
6.624455,5.856858,3.6295872,2.9626212,neutrophil
5.7061615,6.2061057,5.582846,4.53234,inflammatory macrophage
5.592706,6.2390347,4.7537813,3.4496002,inflammatory macrophage
5.890417,5.7014174,5.171676,2.4101932,inflammatory macrophage
4.9641566,6.943806,4.1591177,4.1335535,inflammatory macrophage
5.118857,6.5992475,4.3741193,3.9348943,alternatively activated macrophage
5.6420255,6.1550055,5.247213,3.7515702,conventional dendritic cell
5.3513174,6.463504,5.4442267,3.905385,inflammatory macrophage
5.3418794,6.1116447,5.521577,3.9805675,alternatively activated macrophage
5.767294,5.0819244,5.2755313,4.328171,classical monocyte
5.410126,6.1278234,5.416876,3.6601536,inflammatory macrophage
5.1719623,6.1133523,5.4139667,3.9952626,inflammatory macrophage
5.0636578,6.1102943,6.1642447,5.1609244,macrophage
5.1094823,6.2510347,5.1331506,3.4257014,inflammatory macrophage
5.567732,5.561113,5.330602,3.7883933,alternatively activated macrophage
5.7755814,5.7450943,4.7959185,4.2582536,classical monocyte
5.1224103,6.4998727,5.1224103,3.9739947,macrophage
5.550869,6.1904745,5.7370405,4.3761196,inflammatory macrophage
5.7682037,5.891709,5.7233963,4.3581414,inflammatory macrophage
4.6966915,5.879321,5.4935265,3.9004078,alternatively activated macrophage
5.121195,6.622117,4.8877363,4.0861855,inflammatory macrophage
4.685519,6.516954,4.537475,4.2948785,myeloid dendritic cell
5.261238,6.412643,4.7197657,3.876092,inflammatory macrophage
5.6480517,5.495831,5.151575,4.2439322,inflammatory macrophage
5.719252,5.756272,5.2106123,4.4584994,non-classical monocyte
5.1861434,4.9392586,4.326338,4.2013702,inflammatory macrophage
5.2669153,6.03439,5.3041835,3.6704369,inflammatory macrophage
5.254378,5.889231,4.427343,4.3187304,inflammatory macrophage
5.90618,6.330504,5.030534,3.845617,inflammatory macrophage
5.4192915,5.604641,4.969835,4.4753265,classical monocyte
5.5022993,6.5534015,5.224662,3.828519,inflammatory macrophage
4.888069,6.2103133,4.1086144,4.058185,conventional dendritic cell
4.668703,6.911563,3.917231,4.316042,alternatively activated macrophage
5.4232326,6.336872,5.4448776,3.8472898,inflammatory macrophage
4.076787,7.195924,3.6344478,3.484687,inflammatory macrophage
5.2645607,6.4495964,4.850834,4.277916,inflammatory macrophage
5.620687,6.2045007,5.274594,3.8172915,inflammatory macrophage
5.2219486,6.080222,4.8962255,4.103037,inflammatory macrophage
5.332091,5.9850416,5.225773,3.4082158,inflammatory macrophage
5.2052298,6.5157084,5.494534,3.8469837,inflammatory macrophage
5.476862,7.099464,4.103037,3.705799,neutrophil
5.0159326,5.8573966,5.3403006,3.5621605,alternatively activated macrophage
5.415114,5.74944,5.462819,4.1824317,inflammatory macrophage
5.661436,5.9749126,5.154557,3.666482,inflammatory macrophage
5.5851326,5.2392893,4.8628316,3.5316248,inflammatory macrophage
5.614574,5.900145,5.3656664,3.560323,macrophage
5.5095735,5.9891286,5.335144,3.6580489,inflammatory macrophage
5.2985177,6.5527496,5.6999564,3.7692826,inflammatory macrophage
5.436186,5.6925735,4.7122517,3.8633094,inflammatory macrophage
5.3565345,5.5311284,5.339807,3.8250515,inflammatory macrophage
4.876663,5.7760878,4.699901,4.4648633,myeloid cell
5.064194,5.9726067,5.2261033,3.397296,inflammatory macrophage
5.658617,5.922285,5.0307736,3.7289274,classical monocyte
5.440066,5.65694,5.1265907,3.6697705,inflammatory macrophage
5.1074924,6.339332,4.75884,3.930028,inflammatory macrophage
5.6786647,6.4210477,5.034667,3.4013042,inflammatory macrophage
5.8063397,6.911235,3.7477384,3.2525046,mast cell
5.4572535,5.9384704,4.701602,4.220743,inflammatory macrophage
5.624729,6.1760445,4.2103806,4.0380144,inflammatory macrophage
4.281025,6.433916,4.516051,3.6442444,inflammatory macrophage
5.620702,6.342899,5.376585,4.062903,inflammatory macrophage
6.127253,6.502054,3.3990345,4.254824,mast cell
4.0708756,6.322956,3.656959,4.3627567,conventional dendritic cell
4.9788103,6.07878,5.18255,4.3216248,inflammatory macrophage
5.728688,5.902344,5.561022,4.0599656,inflammatory macrophage
5.690851,6.723914,5.3192773,3.5454986,inflammatory macrophage
5.5304456,6.05944,4.927608,3.980343,alternatively activated macrophage
5.2712646,5.9154425,5.6127167,4.328414,alternatively activated macrophage
5.472987,6.187107,4.4168,4.149674,classical monocyte
5.609592,5.5606437,5.082885,4.6026835,classical monocyte
5.8158712,5.968957,4.406966,3.979927,inflammatory macrophage
5.542194,5.9579496,5.4650216,4.7807865,non-classical monocyte
5.4857764,6.241606,5.045627,3.9250925,inflammatory macrophage
4.2808414,6.4532924,4.2530656,4.4562683,inflammatory macrophage
5.3929467,5.7561994,4.577739,3.768408,inflammatory macrophage
5.712596,6.5390553,5.5975637,3.37933,inflammatory macrophage
5.3840976,6.542823,5.4171734,3.838044,alternatively activated macrophage
5.7556496,5.722831,5.0119452,3.3691585,inflammatory macrophage
4.6899757,5.031491,4.086372,3.4371376,conventional dendritic cell
5.3752894,6.1095057,4.679395,3.6692543,inflammatory macrophage
5.5396914,5.875041,4.9421473,3.6107764,conventional dendritic cell
5.6595035,5.241466,5.5059333,3.7342834,alternatively activated macrophage
6.0341163,5.974492,4.1737223,3.7085679,macrophage
5.476706,6.0232124,5.7042446,4.1533494,inflammatory macrophage
5.7375145,5.6746407,5.551478,4.6278763,non-classical monocyte
5.8350105,6.0511713,5.40335,3.7623513,inflammatory macrophage
2.261602,6.6415243,3.2882285,2.261602,alternatively activated macrophage
4.9118085,5.88656,3.0492969,4.1825566,conventional dendritic cell
